Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
9752,Professional developer,"Yes, I program as a hobby",Germany,No,Employed full-time,Bachelor's degree,Computer science or software engineering,"Less than half the time, but at least one day each week",10 to 19 employees,"Privately-held limited company, not in startup mode",10 to 11 years,8 to 9 years,NA,Web developer; Data scientist,NA,NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat agree,Disagree,Agree,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equipment; Professional development sponsorship; Education sponsorship; Remote options,Yes,NA,I was just giving it a regular update,"A friend, family member, or former colleague told me",Important,Important,Somewhat important,Somewhat important,Not very important,Somewhat important,Not very important,Not very important,Somewhat important,Somewhat important,Euros (€),Neither underpaid nor overpaid,Spaces,Somewhat important,Online course; On-the-job training; Self-taught,Official documentation; Stack Overflow Q&A; Friends network,NA,Take online courses; Participate in hackathons; Participate in online coding competitions,10:00 AM,Java; JavaScript,C; Go; Java; JavaScript; Python; Rust,React,React,SQL Server; MySQL,MySQL; PostgreSQL; SQLite,NA,Android; Raspberry Pi,IntelliJ,Turn on some music,Agile; Lean; Scrum; Pair,Git,Multiple times a day,Disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Disagree,Strongly agree,Customer satisfaction; Benchmarked product performance; On time/in budget; Peers' rating,Satisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,I am the final decision maker,Some influence,Some influence,Some influence,A lot of influence,No influence at all,NA,Not much influence,No influence at all,Not much influence,A lot of influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop; Android browser,At least once each week,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Male,High school,White or of European descent,Strongly disagree,Agree,Disagree,Agree,67741.935483871,NA
9753,Professional non-developer who sometimes writes code,"Yes, I program as a hobby",United States,No,Employed full-time,Doctoral degree,A natural science,"Less than half the time, but at least one day each week",100 to 499 employees,Venture-funded startup,5 to 6 years,2 to 3 years,NA,NA,NA,NA,Other,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Somewhat agree,Strongly agree,Disagree,Disagree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,"I'm not actively looking, but I am open to new opportunities",2,Between 1 and 2 years ago,Important,Important,Important,Important,Important,Important,Important,Very important,Very important,Very important,Important,Very important,Somewhat important,Important,Somewhat important,Retirement; Vacation/days off; Education sponsorship; Expected work hours; Remote options,No,LinkedIn,NA,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Important,Very important,Important,Important,Somewhat important,Important,Important,Not very important,Very important,NA,NA,Tabs,NA,NA,NA,NA,NA,10:00 AM,Python; R,JavaScript; Python; R; SQL,NA,Hadoop; Xamarin,MongoDB,MongoDB,Windows Desktop; Mac OS,NA,Sublime Text; IPython / Jupyter; RStudio,Turn on some music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,"I've visited Stack Overflow, but haven't logged in/created an account",8,Desktop,At least once each week,At least once each week,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Female,A bachelor's degree,White or of European descent,Strongly agree,Disagree,Somewhat agree,Strongly agree,NA,NA
9754,Professional developer,"Yes, both",Germany,No,Employed full-time,Secondary school,NA,Never,"1,000 to 4,999 employees",State-owned company,20 or more years,7 to 8 years,NA,Web developer; Desktop applications developer; Other,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Agree,Agree,Disagree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,I saw an employer's advertisement,An external recruiter or headhunter,Important,Somewhat important,Important,Important,Important,Somewhat important,Not very important,Not very important,Important,Important,Euros (€),Somewhat underpaid,Spaces,Not very important,On-the-job training; Self-taught; Open source contributions,Official documentation; Stack Overflow Q&A; Built-in help; Other,NA,NA,1:00 PM,C#; Java; JavaScript; SQL,C#; JavaScript; SQL,Node.js; .NET Core,.NET Core,MongoDB; SQL Server,NA,NA,NA,Notepad++; Eclipse; Visual Studio,Put on a movie or TV show,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Not very satisfied,Somewhat satisfied,Very satisfied,Not very satisfied,Very satisfied,No influence at all,No influence at all,No influence at all,Not much influence,Not much influence,No influence at all,Some influence,Some influence,Not much influence,Not much influence,Not much influence,I have created a CV or Developer Story on Stack Overflow,8,Desktop; Android browser,Several times,Once or twice,Once or twice,Once or twice,Several times,Haven't done at all,At least once each week,Haven't done at all,Somewhat agree,Disagree,Disagree,Somewhat agree,Agree,Strongly agree,Agree,Disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Agree,Agree,Disagree,Agree,53593.5483870968,NA
9755,Professional non-developer who sometimes writes code,"Yes, I program as a hobby",Germany,No,Employed full-time,Master's degree,Management information systems,Never,"1,000 to 4,999 employees",Non-profit/non-governmental organization or private school/university,8 to 9 years,1 to 2 years,NA,NA,NA,NA,Analyst or consultant,6,5,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Agree,Somewhat agree,NA,NA,NA,NA,NA,NA,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756,Professional developer,"Yes, I program as a hobby",Germany,No,Employed full-time,Master's degree,Computer science or software engineering,A few days each month,100 to 499 employees,I don't know,14 to 15 years,5 to 6 years,NA,Web developer,Full stack Web developer,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Agree,Agree,Strongly agree,Disagree,Somewhat agree,Strongly agree,Disagree,Disagree,"I'm not actively looking, but I am open to new opportunities",NA,Less than a year ago,Somewhat important,Very important,Not very important,Somewhat important,Important,Not very important,Important,Important,Important,Important,Not very important,Important,Not very important,Not very important,Somewhat important,Vacation/days off; Equipment; Professional development sponsorship; Expected work hours; Remote options,Yes,LinkedIn; Xing,"I completed a major project, assignment, or contract","A friend, family member, or former colleague told me",Somewhat important,Important,Important,Somewhat important,Somewhat important,Somewhat important,Not very important,Important,Not very important,Important,Euros (€),Somewhat underpaid,Spaces,Important,Online course; On-the-job training; Self-taught; Open source contributions,Trade book; Textbook; Stack Overflow Q&A; Company internal community,NA,Bootcamp,9:00 AM,Java; JavaScript; PHP; R; SQL,JavaScript; TypeScript,AngularJS; Node.js,Node.js; React,MongoDB,NA,WordPress,Raspberry Pi,Notepad++; Eclipse; IntelliJ; Visual Studio Code,Turn on some music,Agile; Scrum; Pair; Kanban,Git,A few times a week,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Bugs found; Customer satisfaction; Peers' rating; Self-rating,Very satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Not much influence,No influence at all,No influence at all,Not much influence,No influence at all,No influence at all,No influence at all,Not much influence,No influence at all,No influence at all,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop,At least once each week,At least once each week,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,Disagree,Somewhat agree,Disagree,Agree,Agree,Agree,Strongly agree,Disagree,Male,High school,White or of European descent,Strongly agree,Agree,Disagree,Strongly agree,42473.1182795699,NA
9757,Used to be a professional developer,"Yes, both",Armenia,"Yes, full-time",Employed part-time,Master's degree,Computer science or software engineering,A few days each month,10 to 19 employees,I prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758,Professional developer,"Yes, I program as a hobby",United Kingdom,No,Employed full-time,Bachelor's degree,Computer science or software engineering,"Less than half the time, but at least one day each week",500 to 999 employees,I don't know,9 to 10 years,5 to 6 years,NA,Web developer,Back-end Web developer,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,CW_Jobs; LinkedIn,I received bad news about the future of my company or depart,An external recruiter or headhunter,Not very important,Not very important,Important,Not very important,Not at all important,Somewhat important,Not very important,Important,Not very important,Important,British pounds sterling (£),Neither underpaid nor overpaid,Spaces,Not very important,Part-time/evening course; Self-taught,Official documentation; Stack Overflow Q&A,NA,NA,10:00 AM,C#; JavaScript; SQL; TypeScript,C#; F#; JavaScript; SQL; TypeScript,.NET Core,React; .NET Core,Redis; SQL Server; SQLite,Redis; SQL Server; SQLite,Microsoft Azure,Arduino; Raspberry Pi; Serverless; Microsoft Azure,Visual Studio; Visual Studio Code,Keep the room absolutely quiet,Agile; Scrum; Pair; Domain-driven design,Git,Multiple times a day,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Disagree,Agree,Customer satisfaction; On time/in budget; Manager's rating; Peers' rating,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,No influence at all,No influence at all,No influence at all,A lot of influence,A lot of influence,No influence at all,Some influence,Not much influence,No influence at all,Some influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Haven't done at all,Haven't done at all,Disagree,Agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Male,A bachelor's degree,White or of European descent,Somewhat agree,Somewhat agree,Disagree,Agree,5e4,NA
9759,Professional developer,"Yes, I program as a hobby",Philippines,No,Employed full-time,Some college/university study without earning a bachelor's degree,"Information technology, networking, or system administration",Never,"1,000 to 4,999 employees","Sole proprietorship or partnership, not in startup mode",1 to 2 years,Less than a year,NA,Web developer; Systems administrator,NA,NA,NA,10,9,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I saw an employer's advertisement,A career fair or on-campus recruiting event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760,Professional developer,"Yes, I program as a hobby",United States,No,"Independent contractor, freelancer, or self-employed",Master's degree,Fine arts or performing arts,All or almost all the time (I'm full-time remote),NA,NA,20 or more years,18 to 19 years,NA,Web developer; Mobile developer; Graphic designer; Database administrator; Systems administrator,NA,NA,NA,9,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Disagree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Somewhat agree,"I'm not actively looking, but I am open to new opportunities",0,Between 1 and 2 years ago,Not very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Very important,Important,Important,Important,Not very important,Somewhat important,Important,Health benefits; Equipment; Professional development sponsorship; Remote options; Other,Yes,LinkedIn,Something else,NA,Important,Somewhat important,Very important,Not at all important,Not at all important,Not at all important,Not at all important,Not very important,Not at all important,Very important,NA,NA,Tabs,NA,NA,NA,NA,NA,8:00 AM,Java; JavaScript; PHP; SQL,Java; JavaScript; Objective-C; Python; SQL,NA,Node.js,SQL Server; MySQL; PostgreSQL,SQL Server; MySQL; PostgreSQL,WordPress; Amazon Web Services (AWS),Android; iOS; Mac OS; Raspberry Pi; WordPress; Amazon Web Services (AWS),Atom; Notepad++; Vim; Eclipse; IntelliJ,Turn on some music,Waterfall; Agile; Lean; Extreme; Pair,Git,A few times a week,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Somewhat agree,Customer satisfaction; On time/in budget; Manager's rating; Peers' rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",10,Desktop; iOS browser,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Male,A bachelor's degree,White or of European descent,Strongly disagree,Agree,Strongly disagree,Agree,NA,NA
9761,Student,"Yes, both",Germany,No,"Not employed, and not looking for work",Secondary school,NA,NA,NA,NA,5 to 6 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",0,Not applicable/ never,Somewhat important,Somewhat important,Not very important,Somewhat important,Very important,Important,Not very important,Important,Not at all important,Important,Somewhat important,Important,Somewhat important,Somewhat important,Somewhat important,Equipment,Yes,NA,NA,NA,Somewhat important,Important,Somewhat important,Not very important,Important,Somewhat important,Not very important,Not very important,Not very important,Important,Euros (€),NA,Tabs,NA,NA,NA,NA,NA,9:00 AM,C++; C#; Java; PHP,NA,NA,NA,MySQL,NA,Windows Desktop,NA,Notepad++; Eclipse; Visual Studio; Visual Studio Code,Turn on some music,NA,Git,A few times a month,Disagree,Agree,Disagree,Agree,Somewhat agree,Somewhat agree,Agree,Bugs found; On time/in budget; Peers' rating,Somewhat satisfied,Satisfied,Satisfied,Satisfied,Somewhat satisfied,Not very satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop,At least once each week,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Several times,Haven't done at all,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Male,NA,White or of European descent,Somewhat agree,Somewhat agree,Disagree,Agree,NA,NA
9762,Student,No,India,No,Employed full-time,Bachelor's degree,Computer engineering or electrical/electronics engineering,A few days each month,100 to 499 employees,Venture-funded startup,6 to 7 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",NA,Less than a year ago,Very important,Not very important,Not at all important,Important,Not at all important,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Annual bonus; Vacation/days off; Equipment; Remote options,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian rupees (?),NA,Tabs,NA,Self-taught,Trade book; Non-Stack online communities; Company internal community,NA,Get a job as a QA tester; Take online courses; Participate in online coding competitions; Buy books and work through the exercises,Noon,Ruby,Java; JavaScript,NA,AngularJS; Node.js,MySQL,MongoDB; Redis,Raspberry Pi,NA,Sublime Text; Vim,Keep the room absolutely quiet,Scrum,Git,Multiple times a day,Disagree,Disagree,Disagree,Strongly agree,Agree,Disagree,Somewhat agree,Bugs found; Customer satisfaction; On time/in budget; Self-rating,Very satisfied,Very satisfied,Very satisfied,Satisfied,Very satisfied,Very satisfied,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",10,Desktop,At least once each day,Haven't done at all,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Strongly agree,Disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Male,High school,NA,Somewhat agree,Agree,Strongly disagree,Strongly agree,NA,587.285273821759
