,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
34963,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,< 20,16.0,Male,Developer; Programmer,Desktop developer,Desktop developer,2 - 5 years,3.5,,,1.53,C++,Android; C; Go; Java,No,5.0,I'm a student,,,,,,,,Vim; Android Studio; Visual Studio Code,Once a day,2-5 hours per week,Cats,Other Linux,Yes,101 - 500,Once a day,I want to be a better developer,I'm self-taught,I am actively looking for a new job,Health insurance; Quality of colleagues; Building something that's significant; Building something that's innovative,Other (please specify),30%,Show me more live code; Show me the space in which I will work; Prepare me for who I will be speaking with,,Agree completely,Agree somewhat,Agree completely,Disagree completely,Agree completely,Disagree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,I don't care about this,I don't care about this,Inefficient development processes; Poor documentation; Limited resources,To get help for my job; To receive help on my personal projects; Beacause I love to learn
34968,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,< 20,16.0,Male,Developer; Programmer,Student,Student,2 - 5 years,3.5,Unemployed,,1.53,C#; JavaScript; Node.js; PHP,C#; Node.js; Python,Yes,3.0,I'm a student,,,,,,,,Notepad++; Sublime; PhpStorm; Visual Studio,A couple times a week,2-5 hours per week,Cats,Mac OS X,No,I don't have an account,Very rarely,I want to be a better developer,I'm self-taught; Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field),I am not interested in new job opportunities,Salary; Ability to make or influence important decisions; Health insurance; Company size; Company stage; Company financials; Quality of colleagues; Company culture; Flexible work hours; Building something that's innovative,Finding time to search for a job,10%,Be more flexible about interview scheduling; interview_coffee; Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,Disagree somewhat,Neutral,Agree somewhat,Neutral,Disagree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is very important,I don't care about this,I don't care about this,This is somewhat important,Poor team dynamics; Corporate policies; Outdated technologies; Changing requirements,To get help for my job; To discover new job opportunities; To receive help on my personal projects
34969,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer,Desktop developer,Desktop developer,2 - 5 years,3.5,"Less than $10,000",5000.0,1.53,C#,Arduino / Raspberry Pi; C#,Yes,7.0,Employed full-time,Software Products,20-99 employees,5-9 people,1,Never,I love my job,A friend referred me,Visual Studio,Multiple times a day,1-2 hours per week,Cats,Windows 10,I don't know,2 - 100,Multiple times a day,To keep my skills up to date,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Opportunity for advancement,Finding an open job that I'm qualified for,80%,Show me more live code,Star Wars,Agree somewhat,Agree completely,Agree somewhat,Agree somewhat,Agree completely,Disagree completely,Agree somewhat,Agree completely,Neutral,Agree completely,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,Poor scheduling; Outdated technologies; Non-technical management; Interacting with stupid people; Changing requirements; Trying to be nice,To get help for my job; To discover new job opportunities; To receive help on my personal projects; Beacause I love to learn
34971,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",Less than 1 year,0.5,"Less than $10,000",5000.0,1.53,Java,C#; Java; SQL,Yes,4.0,Employed full-time,Gaming,100-499 employees,15-20 people,0,Never,I'm somewhat dissatisfied with my job,Contacted by company (in-house recruiter),Sublime; Android Studio; NetBeans,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1-2 hours per week,Cats,Windows 10,I don't know,I'm not sure,Once a week,To pursue career goals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34979,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer,Desktop developer,Desktop developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,C++; Java; Python; SQL,C++; Java; Python,Yes,8.0,Employed full-time,Retail,"1,000-4,999 employees",1-4 people,0,I rarely work remotely,I love my job,A friend referred me,Notepad++; NetBeans; PyCharm,Multiple times a day,20+ hours per week,Dogs,Ubuntu,Yes,I don't have an account,Multiple times a day,To build a specific product I have in mind,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.A. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Salary; Office location; Company culture; Company reputation; Building something that's significant; Flexible work hours; Building something that's innovative,Writing cover letters,50%,Be more flexible about interview scheduling; Show me the space in which I will work,Star Wars; Star Trek,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree completely,Disagree completely,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,Poor scheduling; Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Interacting with non-technical people; Interacting with stupid people; Poor infrastructure or equipment; Changing requirements; Unspecific requirements; Limited resources,To get help for my job; To receive help on my personal projects; Beacause I love to learn
34981,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,1.53,JavaScript; MongoDB; Node.js; PHP; ReactJS,Arduino / Raspberry Pi; AngularJS,Yes,7.0,Employed full-time,Web Services,20-99 employees,1-4 people,1,I rarely work remotely,I love my job,A friend referred me,Notepad++; Vim; PhpStorm,A couple times a week,2-5 hours per week,Cats,Windows 10,No,I don't have an account,Multiple times a day,I want to be a better developer,I'm self-taught; Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Flexible work hours,Taking time off work to interview,40%,Offer remote interviews (e.g. via video conference),Star Wars; Star Trek,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Agree completely,Neutral,Neutral,Disagree completely,Disagree somewhat,Agree somewhat,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is very important,This is very important,This is somewhat important,I don't care about this,I don't care about this,I don't care about this,Unrealistic expectations; Poor documentation; Non-technical management; Interacting with non-technical people; Interacting with stupid people,To get help for my job; To receive help on my personal projects; Beacause I love to learn
34983,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Programmer,Desktop developer,Desktop developer,Less than 1 year,0.5,"Less than $10,000",5000.0,1.53,Java; Python,C++; Java; Rust,No,6.0,Employed full-time,Finance / Banking,"10,000+ employees",I am not on a team,"I am not on a ""team""",Never,I'm somewhat satisfied with my job,A friend referred me,Android Studio; Eclipse; NetBeans; PyCharm,Other (please specify),2-5 hours per week,Cats,Windows 7,No,101 - 500,Multiple times a day,I want to be a better developer,I'm self-taught; B.A. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Industry; Tech stack; Company size; Company financials; Work/life balance; Opportunity for advancement; Quality of colleagues; Company reputation,The interview process,30%,Show me more live code; Offer remote interviews (e.g. via video conference),,Agree completely,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Disagree completely,Neutral,Disagree somewhat,Disagree somewhat,Disagree somewhat,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,Poor documentation; Outdated technologies; Changing requirements,To get help for my job; To give help to others; To communicate with others like me
34985,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34987,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer,Full-stack web developer,Full-stack web developer,Less than 1 year,0.5,"Less than $10,000",5000.0,1.53,JavaScript; MongoDB; Node.js,ReactJS; Ruby,Yes,,Employed full-time,Web Services,5-9 employees,1-4 people,1,I rarely work remotely,,Contacted by external recruiter,Sublime,A couple times a week,10-20 hours per week,Dogs,Windows 8,I don't know,I don't have an account,Multiple times a day,I'm curious,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Work/life balance; Remote working option; Flexible work hours,Finding an open job that I'm qualified for,10%,interview_coffee,Star Wars,Agree completely,Agree somewhat,Agree somewhat,Agree somewhat,Agree completely,Disagree completely,Agree somewhat,Agree completely,Agree somewhat,Disagree completely,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,Unrealistic expectations; Poor documentation,Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
34993,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Programmer; Full-stack Developer,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,1.53,JavaScript; PHP; SQL,Android; Go; JavaScript; Node.js; PHP; Redis; SQL,No,7.0,Employed full-time,Web Services,10-19 employees,10-14 people,2,I rarely work remotely,I'm somewhat satisfied with my job,A friend referred me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34994,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,30-34,32.0,Male,Sr. Developer; Rockstar; Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$50,000 - $60,000",55000.0,1.53,C#; JavaScript; SQL Server,C#,No,7.0,Employed full-time,Education,20-99 employees,5-9 people,0,I rarely work remotely,I love my job,Contacted by company (in-house recruiter),Visual Studio,Multiple times a day,None,Dogs,Windows 7,I don't know,I'm not sure,Once a day,I want to be a better developer,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Office location; Flexible work hours,The interview process,20%,Show me more live code; Show me the space in which I will work,Star Wars,Agree completely,Agree completely,Agree completely,Neutral,Disagree somewhat,Disagree completely,Neutral,Disagree somewhat,Agree completely,Disagree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,I don't care about this,I don't care about this,I don't care about this,Fragile code base; Poor documentation; Outdated technologies; Changing requirements,To get help for my job
34995,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,30-34,32.0,Male,Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,1.53,AngularJS; Cordova; JavaScript; MongoDB; Node.js; PHP; ReactJS,AngularJS; Go; iOS; JavaScript; MongoDB; Node.js; ReactJS; Swift,Yes,7.0,Employed full-time,Web Services,10-19 employees,5-9 people,2,I rarely work remotely,I'm somewhat satisfied with my job,Contacted by external recruiter,Sublime; PhpStorm; Xcode,Multiple times a day,5-10 hours per week,Cats,Mac OS X,Yes,I don't have an account,Multiple times a day,To keep my skills up to date,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Building something that's significant; Remote working option; Flexible work hours,Writing cover letters,10%,Introduce me to the team; Fewer brainteasers,Star Wars,Agree completely,Agree somewhat,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,Neutral,Neutral,Disagree somewhat,I don't care about this,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,I don't care about this,I don't care about this,Inefficient development processes; Unrealistic expectations; Outdated technologies; Non-technical management; Interacting with stupid people; Changing requirements; Unspecific requirements; Limited resources,To get help for my job; To receive help on my personal projects; Beacause I love to learn
