Sweden,40-50,Male,It depends,1 - 2 years,Student,Windows 8,,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,SQL Server,,,,,,Android,,AngularJS,,,,C#,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,,,,,JavaScript,,,MongoDB,Node.js,,,,,,,,,,,,,,SQL Server,,,,,,,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,,,,,"Less than $20,000",10000,I'm a student,,,,,No,I am open to new job opportunities,,,,,Industry,Tech stack,,,,,,,,,,,Remote working options,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,,,,Taking time off work to interview,The interview process,Rarely,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Great,Great,I don't have an account,Great,Message is personalized,,,Team I would be working with isædescribed,,,,Stack Overflow Careers Company Page is linked,Salary,,,Tech stack,Office location,Job title,,Details about the product or project I'd be working on,Great,Great,Great,Great,Great,,,Offer remote interviews (ie. via video conference),Introduce me to the boss,,,,,Prepare me for who I will be speaking with,,,,,,,3,2-5 hours per week,Once a week,Sublime Text,,Light,Git,,,,,TFS,,,,,,TFS,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Sometimes,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,< 20,Male,Tabs,6 - 10 years,Student,Windows 8,,,,,,C++,C++11,C#,,,,,,,,,,,iOS,,JavaScript,,,,,Objective-C,,PHP,,,,,,,,,,,,Swift,,,,Cupcake,,,,,,C++11,,,,,,,,,Go,,,,,,,,,,,,,,,,,Rust,,,,,,,Swift,,,,,No formal training; I'm self-taught,,,,,,,,,,,,,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,Salary,,,,,,,,,,,Office location,,,,,,Flexible work hours,Not important,,,,,,,The interview process,Never,I wish more recruiters contacted me!,Great,Hate,Hate,Tolerate,Tolerate,Hate,Hate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20+ hours per week,Once a week,,Visual studio,Dark,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,,,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,20-24,Male,Tabs,1 - 2 years,Student,Mac OS X,,,,,C,C++,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,Rust,,,,,,,,,,,,,,,,C++,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,Rust,,,,,,,Swift,,,,,,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,Bachelor of Science in Computer Science (or related field),,,,,,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,Salary,,,,,,,,Work/life balance,Opportunity for advancement,,,,,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,Searching for a job that seems interesting,,,,The interview process,Never,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Tolerate,I don't have an account,Tolerate,I don't have an account,Message is personalized,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,,,,,,,,Office location,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,Offer remote interviews (ie. via video conference),,,,,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,,,Because the jobs ads are right there on Stack Overflow,,0,5-10 hours per week,Once a week,Vim,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,20-24,Male,Spaces,2 - 5 years,Student,Other Linux,Arch Linux,,,,,C++,C++11,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,C++,C++11,,,,,,,,,Go,Hadoop,Haskell,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am actively looking for a new job,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,Building something that matters,,,Not important,Finding time to job search,,Searching for a job that seems interesting,,,,The interview process,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Hate,Tolerate,I don't have an account,Hate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,,Company name,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,,,Offer me a decent cup of coffee,,Fewer brainteasers,,,It's a jobs site specificallyæfor programmers,,To showcase my Stack Overflow activity,,,4,1-2 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,,,,,,,,,,Git,,,To give help to others,,To maintain an online presence,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,,It feels good to demonstrate my expertise.,,,,,
Sweden,35-39,Male,Tabs,6 - 10 years,Student,Ubuntu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,,,Prefer not to disclose,,,,,,I am open to new job opportunities,,,,,,,,,Work/life balance,,,,,,,,,,Very important,,,,,,,The interview process,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5-10 hours per week,Multipleætimes a day,,Geany,Dark,,,,,,,,,,,,,,,,,,,,,Because I love to learn,,Sometimes,,,,,,,,
Sweden,25-29,Male,Tabs,2 - 5 years,Student,Windows 7,,,Arduino / Raspberry Pi,,,C++,,,,,,,,,,,,,iOS,Java,,,Matlab,,,Objective-C,,,,,,,,,,,,,,,,,,,,Arduino / Raspberry Pi,,,C++,,,,,,,,,,,,,iOS,,,,Matlab,,,,,,,,,,,,,,,,,Swift,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,,,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,,,,Tech stack,,,Work/life balance,,,,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,,,,Rarely,I wish more recruiters contacted me!,Great,I don't have an account,I don't have an account,Great,Tolerate,I don't have an account,Tolerate,Message is personalized,,,,Company culture is described,,,,,Benefits,,Tech stack,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,Show me the space in which I will work,,,,,,,,,3,2-5 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,Because I can't do my job without it,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,25-29,Male,Huh?,1 - 2 years,Student,Windows 8,,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,,,,AngularJS,,,,,,,,,,,,,,,,,,,,,Node.js,Objective-C,,,Python,,,Ruby,,,,,,,,,,,,,,On-the-job training,,,,Industry certification program,,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am actively looking for a new job,,,,,Industry,,,,,,,Office location,,Company culture,,,,,Neutral - I don't mind working in the office or remotely,,,,Interesting companies rarely respond,Writing my CV and keeping it updated,Taking time off work to interview,,Never,I wish more recruiters contacted me!,Great,Great,I don't have an account,Tolerate,I don't have an account,I don't have an account,Tolerate,,Code or projects I've worked on are referenced,,,Company culture is described,Salary information is provided,,,Salary,,,,Office location,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Tolerate,Show meæmore live code,,Offer remote interviews (ie. via video conference),,,,,,,,It's a jobs site specificallyæfor programmers,,,,,1,1-2 hours per week,Multipleætimes a day,,,Dark,Git,,,,,TFS,,,,,,TFS,,To get help for my job,,Because I can't do my job without it,,,To communicate with others like me,To receive help onæmy personal projects,,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,20-24,Female,Tabs,2 - 5 years,Student,Windows 7,,,,AngularJS,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,AngularJS,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,Sharepoint,,,SQL Server,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,,,I'm a student,,,,,No (I'm a student),I am actively looking for a new job,,,,,,,,,,,,Office location,Quality of colleagues,,Company reputation,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,Never,I wish more recruiters contacted me!,Tolerate,Tolerate,I don't have an account,Tolerate,Tolerate,I don't have an account,I don't have an account,Message is personalized,Code or projects I've worked on are referenced,,,Company culture is described,,,,Salary,,,,Office location,,People I would be working with,,Great,Great,Great,Great,Great,,Be more flexible about interview scheduling,,,Introduce me to the team,,,Fewer brainteasers,,,,,,,,2,2-5 hours per week,Multipleætimes a day,NotePad++,,Light,,,,,,,,,,I don't use source control,,,,,,Because I can't do my job without it,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,< 20,Other,Tabs,2 - 5 years,Student,Windows 7,,,,,,C++,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,SQL Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,20-24,Prefer not to disclose,Spaces,2 - 5 years,Student,Mac OS X,,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,SQL,,,,,,Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,,,,,Quality of colleagues,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,,Never,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,I don't have an account,I don't have an account,Tolerate,I don't have an account,Tolerate,Tolerate,,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,Company culture is described,,,,,,,,Office location,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Tolerate,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,,,2,1-2 hours per week,Multipleætimes a day,Vim,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,20-24,Male,Tabs,2 - 5 years,Student,Windows 7,,,,,,,C++11,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,Scala,,,,,,,,,,,,,,,C++11,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,Scala,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,,,,Tech stack,,,,,,,Quality of colleagues,,,Building something that matters,,,Somewhat important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Tolerate,Tolerate,I don't have an account,Hate,Message is personalized,Code or projects I've worked on are referenced,,,,,,,Salary,,,Tech stack,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Tolerate,Great,,,,,,,,,,,,,To showcase my Stack Overflow activity,,,0,20+ hours per week,Once a day,Sublime Text,,Light,Git,,,,,,,,,,,Git,,,To give help to others,,,To demonstrate that I'm good at what I do,To communicate with others like me,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,,,,
Sweden,< 20,Male,Spaces,6 - 10 years,Student,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,C++11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,Other,Unemployed,Unemployed,I'm a student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,20-24,Male,Spaces,Less than 1 year,Student,Mac OS X,,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,Arduino / Raspberry Pi,,,,,,,,,,,,,Go,,,iOS,,,,,,,,,,,,,,,,,,,,,Swift,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,Unemployed,Unemployed,I'm a student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,< 20,Male,Huh?,Less than 1 year,Student,Mac OS X,,,,,,,,,,,,,,,,,,,iOS,,,,,,,,,,Python,,,,,,,,,,,Swift,,,,,,,,,,,,,,,,,,,,,,iOS,Java,JavaScript,,,,,,,,,,,,,,,,,,,Swift,,,,,No formal training; I'm self-taught,,,,,,,,,,,,,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,Ability to make or influence important decisions,,,Tech stack,,,Work/life balance,,,,,,,,,,Very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,25-29,Male,Tabs,Less than 1 year,Student,Windows 7,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL Server,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,Salary,,Ability to make or influence important decisions,,,,,,Work/life balance,,,,,,,,,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,< 20,Male,Spaces,2 - 5 years,Student,,Chrome OS,,,AngularJS,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",Dart,,,,,,,JavaScript,,,,Node.js,,,PHP,,,,,,,,,,,,,,,,Polymer,,,,,,,,,,,,,Dart,,,,,,,JavaScript,,,,Node.js,Objective-C,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am not interested in other job opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Great,I don't have an account,I don't have an account,Tolerate,Tolerate,Hate,Hate,Message is personalized,,,Team I would be working with isædescribed,,,,,,,Company name,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,,,,,,,,,,,,,,,,,,,,,2,5-10 hours per week,Once a month,,Brackets,Dark,Git,,,,,,,,,,,Git,,,,,,,,To receive help onæmy personal projects,,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Sweden,< 20,Male,Tabs,1 - 2 years,Student,Windows 7,,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,C++,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,SQL Server,,,,,,No formal training; I'm self-taught,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,,,,,,,,Opportunity for advancement,,,,,Company reputation,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,,,Interesting companies rarely respond,,,,Never,I wish more recruiters contacted me!,Great,,,Tolerate,Great,,,Message is personalized,,Stack Overflow activity is mentioned,,,,Benefits / perks of the work environment are described,,,,,,,,,Details about the product or project I'd be working on,Hate,Tolerate,Tolerate,Great,Great,,,,,Introduce me to the team,,,,,,,,,,,1,2-5 hours per week,Once a day,NotePad++,,Light,,,,,,,,,,I don't use source control,,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,,,Sometimes,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
Sweden,< 20,Male,Tabs,2 - 5 years,Student,Windows 7,,,,,,C++,C++11,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,Lua,,,,,C++,C++11,,,,,,,,,,,Haskell,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,Wordpress,Lua,No formal training; I'm self-taught,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,,,,,Unemployed,Unemployed,I'm a student,,,,,No (I'm a student),I am open to new job opportunities,,,,,,,,,,Opportunity for advancement,,,Quality of colleagues,Company culture,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,Finding an open job that I'm qualified for,,Interesting companies rarely respond,,,,Rarely,I wish more recruiters contacted me!,Great,,,Tolerate,Great,,Tolerate,,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,Company culture is described,,,,,,,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Great,Great,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,,Fewer brainteasers,,,It's a jobs site specificallyæfor programmers,,,Because the jobs ads are right there on Stack Overflow,,2,5-10 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,To maintain an online presence,,,To receive help onæmy personal projects,Because I love to learn,,,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
