,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
22093,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer; Full-stack Developer; Hacker,Back-end web developer,Back-end web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,Go; JavaScript; PHP; Python,Clojure; Go; Haskell; Node.js; PHP; Python; Ruby; Rust,Other (please specify),9.0,Employed full-time,Telecommunications,20-99 employees,1-4 people,2,Part-time remote,I love my job,I knew I wanted to work here. I sought out the opportunity directly,Atom; Sublime; Vim; IPython / Jupyter,Multiple times a day,2-5 hours per week,Dogs,Ubuntu,Yes,101 - 500,Multiple times a day,I'm curious,I'm self-taught; On-the-job training; B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Tech stack; Opportunity for advancement; Job title; Quality of colleagues; Company culture; Building something that's significant,Taking time off work to interview,40%,Offer remote interviews (e.g. via video conference); Show me the space in which I will work,Star Wars,Agree completely,Neutral,Agree completely,Agree somewhat,Disagree somewhat,Disagree completely,Agree somewhat,Agree completely,Neutral,Disagree somewhat,I don't care about this,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is very important,I don't care about this,This is very important,I don't care about this,I don't care about this,Corporate policies; Outdated technologies; Changing requirements; Limited resources,To get help for my job; To give help to others; Beacause I love to learn
22099,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer; Sr. Developer,Desktop developer,Desktop developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,C#; SQL; SQL Server,CoffeeScript; Cordova; JavaScript; MongoDB; Python; Windows Phone,Yes,7.0,Employed full-time,Finance / Banking,"1,000-4,999 employees",1-4 people,1,Never,I'm neither satisfied nor dissatisfied,A friend referred me,Notepad++; Visual Studio; Visual Studio Code,A couple times a week,2-5 hours per week,Dogs,Windows 8,Yes,2 - 100,Multiple times a day,I want to be a better developer,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.S. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Work/life balance; Office location; Remote working option; Flexible work hours,Searching for a job that seems interesting,70%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference),Star Wars,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,Agree completely,Agree somewhat,Neutral,Disagree somewhat,Agree somewhat,Agree somewhat,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,Inefficient development processes; Poor scheduling,To give help to others; Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
22124,House ads,India,Southern Asia,South Asia,30-34,32.0,Male,Programmer; Sr. Developer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22126,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22134,House ads,India,Southern Asia,South Asia,30-34,32.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,AngularJS; C#; JavaScript; Node.js; Python; R,JavaScript; Python; R,Yes,6.0,Freelance / Contractor,Consulting,5-9 employees,1-4 people,0,Full-time remote,I'm somewhat satisfied with my job,Self-employed - I created my own job,PyCharm; Visual Studio; Visual Studio Code,Multiple times a day,1-2 hours per week,Dogs,Ubuntu,Yes,I'm not sure,Multiple times a day,I want to be a better developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22198,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Programmer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22594,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Engineer; Sr. Developer; Full-stack Developer,Front-end web developer,Front-end web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.9,AngularJS; Java; JavaScript; Python; SQL,Node.js; Python; ReactJS; Redis,Yes,9.0,Employed full-time,Internet,10-19 employees,1-4 people,1,I rarely work remotely,I love my job,A friend referred me,Sublime; IntelliJ; PyCharm,Multiple times a day,2-5 hours per week,Dogs,Mac OS X,Yes,I'm not sure,Multiple times a day,I want to be a better developer,B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Equity; Industry; Company size; Company stage; Opportunity for advancement; Building something that's significant,Finding time to search for a job,80%,Offer remote interviews (e.g. via video conference); Introduce me to the boss; Fewer brainteasers,,Agree completely,Agree completely,Agree completely,Agree somewhat,Agree completely,Disagree completely,Agree completely,Neutral,Disagree completely,Disagree somewhat,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,Poor documentation; Unspecific requirements,To get help for my job; Because I can't do my job without it; Beacause I love to learn
23077,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Engineer; Rockstar,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23262,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23291,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$20,000 - $30,000",25000.0,1.9,Android; Arduino / Raspberry Pi; Java; JavaScript,"Arduino / Raspberry Pi; AngularJS; Cordova; Cloud (AWS, GAE, Azure, etc.); Hadoop; Java; JavaScript; MongoDB; Node.js; ReactJS; Ruby; Scala; Spark",Yes,6.0,Employed full-time,Software Products,"5,000-9,999 employees",10-14 people,5,I rarely work remotely,I'm neither satisfied nor dissatisfied,I knew I wanted to work here. I sought out the opportunity directly,Notepad++; Sublime; Android Studio; Eclipse; IntelliJ; NetBeans,Multiple times a day,20+ hours per week,Dogs,Windows 7,No,2 - 100,Multiple times a day,I want to be a better developer,I'm self-taught; B.S. in Computer Science (or related field),I am actively looking for a new job,Tech stack; Quality of colleagues; Building something that's innovative,Writing cover letters,80%,Show me more live code; Offer remote interviews (e.g. via video conference); Fewer brainteasers,Star Wars,Disagree somewhat,Agree completely,Agree somewhat,Agree somewhat,Neutral,Disagree somewhat,Disagree completely,Agree completely,Agree somewhat,Agree completely,This is somewhat important,I don't care about this,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,I don't care about this,Corporate policies; Outdated technologies; Limited resources,To get help for my job; To give help to others; whyso_onlinepresence; To discover new job opportunities; To receive help on my personal projects; Beacause I love to learn
23388,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Sr. Developer,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,1.9,C; C++,Android; C; C++; Go; Java; Redis; Swift,Other (please specify),7.0,Employed full-time,Telecommunications,"1,000-4,999 employees",5-9 people,2,I rarely work remotely,I'm somewhat satisfied with my job,LinkedIn,Notepad++; Sublime; Vim; Eclipse; IntelliJ,A couple times a week,5-10 hours per week,Other (please specify),,Other (please specify),2 - 100,Multiple times a day,I want to be a better developer,I'm self-taught; On-the-job training; Some college coursework in Computer Science (or related field); B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Opportunity for advancement; Office location; Quality of colleagues; Building something that's significant; Remote working option; Flexible work hours,Writing my CV and keeping it updated,20%,Show me more live code; Be more flexible about interview scheduling; Prepare me for who I will be speaking with,,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Agree completely,Disagree completely,Agree somewhat,Agree completely,Neutral,Agree somewhat,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is somewhat important,,
23611,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Developer; Engineer; Programmer; Hacker,System administrator,System administrator,2 - 5 years,3.5,,,1.9,C++; Java; Python; SQL,C++; Hadoop; Python; SQL Server,No,6.0,Employed full-time,Telecommunications,"10,000+ employees",5-9 people,2,Part-time remote,I'm neither satisfied nor dissatisfied,Contacted by company (in-house recruiter),Notepad++; Vim; Eclipse; IntelliJ; PyCharm,Multiple times a day,2-5 hours per week,Dogs,Mac OS X,Yes,I'm not sure,Multiple times a day,To pursue career goals,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Tech stack; Opportunity for advancement; Job title; Company culture; Company reputation; Building something that's significant; Flexible work hours; Building something that's innovative,Searching for a job that seems interesting,,Introduce me to the boss; Introduce me to the team; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree completely,Agree completely,Agree somewhat,Agree somewhat,Disagree completely,Neutral,Agree somewhat,Agree somewhat,Disagree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,Unrealistic expectations; Poor documentation; Outdated technologies; Non-technical management; Interacting with non-technical people; Interacting with stupid people; Changing requirements; Unspecific requirements; Limited resources,To receive help on my personal projects; Beacause I love to learn
23866,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Programmer,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24556,House ads,India,Southern Asia,South Asia,20-24,22.0,Male,Developer; Engineer; Programmer; Sr. Developer; Rockstar; Full Stack Overflow Developer,Mobile developer - Android,"Mobile Dev (Android, iOS, WP & Multi-Platform)",1 - 2 years,1.5,"Less than $10,000",5000.0,1.9,Android; Java,Android; Java,Yes,8.0,Employed full-time,Other (please specify),10-19 employees,1-4 people,0,Part-time remote,I'm somewhat dissatisfied with my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",Android Studio; Eclipse,Once a day,20+ hours per week,Dogs,Windows 10,Yes,"501 - 1,000",Multiple times a day,I want to be a better developer,I'm self-taught,I am actively looking for a new job,Salary; Industry; Opportunity for advancement; Office location; Company reputation,Searching for a job that seems interesting,90%,interview_coffee,Star Wars,Agree completely,Neutral,Agree completely,,Agree completely,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,Disagree somewhat,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,Poor documentation; Non-technical management; Poor infrastructure or equipment; Limited resources,To give help to others; To demonstrate that I'm good at what I do; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
24597,House ads,India,Southern Asia,South Asia,25-29,27.0,Male,Programmer; Ninja; Hacker,Machine learning developer,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",1 - 2 years,1.5,"Less than $10,000",5000.0,1.9,C#; iOS; MongoDB; Objective-C; Python; R; SQL; SQL Server; Visual Basic,"C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Swift",Yes,8.0,Employed full-time,Software Products,100-499 employees,1-4 people,1,I rarely work remotely,I love my job,I knew I wanted to work here. I sought out the opportunity directly,IPython / Jupyter; Visual Studio; Xamarin; Xcode,A couple times a week,2-5 hours per week,Dogs,Windows 10,I don't know,2 - 100,Multiple times a day,I want to be a better developer,Masters Degree in Computer Science (or related field),I am actively looking for a new job,Salary; Tech stack; Work/life balance; Office location; Quality of colleagues; Company culture; Company reputation; Flexible work hours,Taking time off work to interview,50%,interview_coffee; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree somewhat,Neutral,Disagree somewhat,Disagree completely,Agree somewhat,Neutral,Disagree completely,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,Inefficient development processes; Poor documentation; Limited resources,To receive help on my personal projects; Beacause I love to learn
